IdEmpleado,IdEmpresa,IdLiquidacion,IdTurno,IdPermiso,Fecha,Descripcion,TipoDeDescripcion,MarcacionEntrada,MarcacionSalida,HTRAB,HO,HDES,HED,HEN,HEDF,RN,TempDomLab,HRET,HSANT,HOPermisoRemunerado,IdProgramacion,HoraInicioPermiso,HoraFinPermiso,FechaCompensatorio,nombre_dia
62.0,1.0,707079.0,,,2024-02-07,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Wednesday
62.0,1.0,707080.0,,,2024-02-08,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Thursday
62.0,1.0,707081.0,,,2024-02-09,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Friday
62.0,1.0,707082.0,,,2024-02-10,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Saturday
62.0,1.0,707083.0,,,2024-02-11,FNP(DOM),4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Sunday
62.0,1.0,707084.0,,,2024-02-12,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Monday
62.0,1.0,707085.0,,,2024-02-13,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Tuesday
62.0,1.0,707086.0,,,2024-02-14,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Wednesday
62.0,1.0,707087.0,,,2024-02-15,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Thursday
62.0,1.0,707088.0,,,2024-02-16,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Friday
62.0,1.0,707089.0,,,2024-02-17,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Saturday
62.0,1.0,707090.0,,,2024-02-18,FNP(DOM),4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Sunday
62.0,1.0,707091.0,,,2024-02-19,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Monday
62.0,1.0,707092.0,,,2024-02-20,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Tuesday
62.0,1.0,707093.0,,,2024-02-21,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Wednesday
62.0,1.0,707094.0,,,2024-02-22,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Thursday
62.0,1.0,707095.0,,,2024-02-23,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Friday
62.0,1.0,707096.0,,,2024-02-24,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Saturday
62.0,1.0,707097.0,,,2024-02-25,FNP(DOM),4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Sunday
62.0,1.0,707098.0,,,2024-02-26,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Monday
62.0,1.0,707099.0,,,2024-02-27,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Tuesday
64.0,1.0,2721.0,,,2022-02-01,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Tuesday
64.0,1.0,2729.0,,,2022-02-04,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Friday
64.0,1.0,2733.0,,,2022-02-02,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Wednesday
64.0,1.0,2738.0,,,2022-02-05,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Saturday
64.0,1.0,2741.0,,,2022-02-03,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Thursday
64.0,1.0,2742.0,,,2022-02-06,Dom Rem,6.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Sunday
64.0,1.0,3080.0,,,2022-09-12,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Monday
64.0,1.0,3081.0,,,2022-09-13,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Tuesday
64.0,1.0,3082.0,,,2022-09-14,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Wednesday
64.0,1.0,3083.0,,,2022-09-15,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1919.0,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01,Thursday
64.0,1.0,3084.0,,,2022-09-16,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.0,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01,Friday
64.0,1.0,3085.0,,,2022-09-17,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1921.0,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01,Saturday
64.0,1.0,706938.0,,,2024-02-01,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Thursday
64.0,1.0,706939.0,,,2024-02-02,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Friday
64.0,1.0,706940.0,,,2024-02-03,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Saturday
64.0,1.0,706941.0,,,2024-02-04,FNP(DOM),4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Sunday
64.0,1.0,706942.0,,,2024-02-05,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Monday
64.0,1.0,706943.0,,,2024-02-06,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Tuesday
64.0,1.0,706944.0,,,2024-02-07,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Wednesday
64.0,1.0,706945.0,,,2024-02-08,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Thursday
64.0,1.0,706946.0,,,2024-02-09,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Friday
64.0,1.0,706947.0,,,2024-02-10,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Saturday
64.0,1.0,706948.0,,,2024-02-11,FNP(DOM),4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Sunday
64.0,1.0,706949.0,,,2024-02-12,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Monday
64.0,1.0,706950.0,,,2024-02-13,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Tuesday
64.0,1.0,706951.0,,,2024-02-14,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Wednesday
64.0,1.0,706952.0,,,2024-02-15,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Thursday
64.0,1.0,706953.0,,,2024-02-16,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Friday
64.0,1.0,706954.0,,,2024-02-17,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Saturday
64.0,1.0,706955.0,,,2024-02-18,FNP(DOM),4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Sunday
64.0,1.0,706956.0,,,2024-02-19,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Monday
64.0,1.0,706957.0,,,2024-02-20,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Tuesday
64.0,1.0,706958.0,,,2024-02-21,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Wednesday
64.0,1.0,706959.0,,,2024-02-22,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Thursday
64.0,1.0,706960.0,,,2024-02-23,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Friday
64.0,1.0,706961.0,,,2024-02-24,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Saturday
64.0,1.0,706962.0,,,2024-02-25,FNP(DOM),4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Sunday
64.0,1.0,706963.0,,,2024-02-26,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Monday
64.0,1.0,706964.0,,,2024-02-27,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Tuesday
65.0,1.0,2749.0,,,2022-02-02,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Wednesday
65.0,1.0,2750.0,,,2022-02-05,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Saturday
65.0,1.0,2757.0,,,2022-02-03,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Thursday
65.0,1.0,2759.0,,,2022-02-06,Dom Rem,6.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Sunday
65.0,1.0,2766.0,,,2022-02-04,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Friday
65.0,1.0,2768.0,,,2022-02-01,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Tuesday
65.0,1.0,3086.0,,,2022-09-12,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Monday
65.0,1.0,3087.0,19.0,,2022-09-13,06:00 - 14:00,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850.0,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01,Tuesday
65.0,1.0,3087.0,19.0,,2022-09-13,06:00 - 14:00,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1851.0,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01,Tuesday
65.0,1.0,3088.0,,,2022-09-14,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Wednesday
65.0,1.0,3089.0,,,2022-09-15,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1919.0,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01,Thursday
65.0,1.0,3090.0,,,2022-09-16,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.0,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01,Friday
65.0,1.0,3091.0,,,2022-09-17,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1921.0,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01,Saturday
65.0,1.0,706965.0,,,2024-02-01,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Thursday
65.0,1.0,706966.0,,,2024-02-02,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Friday
65.0,1.0,706967.0,,,2024-02-03,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Saturday
65.0,1.0,706968.0,,,2024-02-04,FNP(DOM),4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Sunday
65.0,1.0,706969.0,,,2024-02-05,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Monday
65.0,1.0,706970.0,,,2024-02-06,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Tuesday
65.0,1.0,706971.0,,,2024-02-07,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Wednesday
65.0,1.0,706972.0,,,2024-02-08,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Thursday
65.0,1.0,706973.0,,,2024-02-09,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Friday
65.0,1.0,706974.0,,,2024-02-10,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Saturday
65.0,1.0,706975.0,,,2024-02-11,FNP(DOM),4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Sunday
65.0,1.0,706976.0,,,2024-02-12,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Monday
65.0,1.0,706977.0,,,2024-02-13,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Tuesday
65.0,1.0,706978.0,,,2024-02-14,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Wednesday
65.0,1.0,706979.0,,,2024-02-15,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Thursday
65.0,1.0,706980.0,,,2024-02-16,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Friday
65.0,1.0,706981.0,,,2024-02-17,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Saturday
65.0,1.0,706982.0,,,2024-02-18,FNP(DOM),4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Sunday
65.0,1.0,706983.0,,,2024-02-19,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Monday
65.0,1.0,706984.0,,,2024-02-20,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Tuesday
65.0,1.0,706985.0,,,2024-02-21,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Wednesday
65.0,1.0,706986.0,,,2024-02-22,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Thursday
65.0,1.0,706987.0,,,2024-02-23,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Friday
65.0,1.0,706988.0,,,2024-02-24,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Saturday
65.0,1.0,706989.0,,,2024-02-25,FNP(DOM),4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Sunday
65.0,1.0,706990.0,,,2024-02-26,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Monday
65.0,1.0,706991.0,,,2024-02-27,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Tuesday
66.0,1.0,2777.0,19.0,,2022-02-02,06:00 - 14:00,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1410.0,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01,Wednesday
66.0,1.0,2778.0,19.0,,2022-02-03,06:00 - 14:00,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403.0,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01,Thursday
66.0,1.0,2778.0,19.0,,2022-02-03,06:00 - 14:00,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1411.0,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01,Thursday
66.0,1.0,2779.0,17.0,,2022-02-05,22:00 - 06:00,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1413.0,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01,Saturday
66.0,1.0,2780.0,17.0,,2022-02-04,22:00 - 06:00,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412.0,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01,Friday
66.0,1.0,2783.0,17.0,,2022-02-06,22:00 - 06:00 (Domingo),2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414.0,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01,Sunday
66.0,1.0,2788.0,,,2022-02-06,Dom Rem,6.0,,,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Sunday
66.0,1.0,2789.0,19.0,,2022-02-01,06:00 - 14:00,2.0, 05:00, 14:30,9.5,8.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1409.0,1900-01-01 00:00:00,1900-01-01 00:00:00,1900-01-01,Tuesday
67.0,4.0,2790.0,,,2022-03-31,Liq sin Prog,9.0, 14:00, 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Thursday
67.0,4.0,3246.0,,,2022-06-01,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Wednesday
67.0,4.0,3247.0,,,2022-06-02,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Thursday
67.0,4.0,3248.0,,,2022-06-03,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Friday
67.0,4.0,3249.0,,,2022-06-04,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Saturday
67.0,4.0,3250.0,,,2022-06-05,FNP(DOM),4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Sunday
67.0,4.0,3251.0,,,2022-06-06,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Monday
67.0,4.0,3252.0,,,2022-06-07,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Tuesday
67.0,4.0,3253.0,,,2022-06-08,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Wednesday
67.0,4.0,3254.0,,,2022-06-09,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Thursday
67.0,4.0,3255.0,,,2022-06-10,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Friday
67.0,4.0,3256.0,,,2022-06-11,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Saturday
67.0,4.0,3257.0,,,2022-06-12,FNP(DOM),4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Sunday
67.0,4.0,3258.0,,,2022-06-13,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Monday
67.0,4.0,3259.0,,,2022-06-14,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Tuesday
67.0,4.0,3260.0,,,2022-06-15,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Wednesday
67.0,4.0,3261.0,,,2022-06-16,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Thursday
67.0,4.0,3262.0,,,2022-06-17,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Friday
67.0,4.0,3263.0,,,2022-06-18,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Saturday
67.0,4.0,3264.0,,,2022-06-19,FNP(DOM),4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Sunday
67.0,4.0,3265.0,,,2022-06-20,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Monday
67.0,4.0,3266.0,,,2022-06-21,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Tuesday
67.0,4.0,3267.0,,,2022-06-22,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Wednesday
67.0,4.0,3268.0,,,2022-06-23,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Thursday
67.0,4.0,3269.0,,,2022-06-24,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Friday
67.0,4.0,3270.0,,,2022-06-25,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Saturday
67.0,4.0,3271.0,,,2022-06-26,FNP(DOM),4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Sunday
67.0,4.0,3272.0,,,2022-06-27,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Monday
67.0,4.0,3273.0,,,2022-06-28,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Tuesday
67.0,4.0,3274.0,,,2022-06-29,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Wednesday
67.0,4.0,3275.0,,,2022-06-30,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Thursday
67.0,4.0,3276.0,,,2022-07-01,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Friday
67.0,4.0,3277.0,,,2022-07-02,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Saturday
67.0,4.0,3278.0,,,2022-07-03,FNP(DOM),4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Sunday
67.0,4.0,3279.0,,,2022-07-04,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Monday
67.0,4.0,3280.0,,,2022-07-05,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Tuesday
67.0,4.0,3281.0,,,2022-07-06,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Wednesday
67.0,4.0,3282.0,,,2022-07-07,Fecha no Programada.,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Thursday
